capture_time_utc,recv_ts_ms,exchange_ts,exchange_ts_ms,symbol,bid,ask,bid_qty,ask_qty,raw_age_ms,adjusted_age_ms,e2e_since_sub_ms
2026-02-22T14:18:11.113233+00:00,1771769891113.200,2026-02-22T14:18:12.514888Z,1771769892514.888,BTC/EUR,57355.2,57355.3,0.13392169,0.05569752,-1401.688,7.243,962.743
2026-02-22T14:18:11.114046+00:00,1771769891114.036,2026-02-22T14:18:12.515704Z,1771769892515.704,BTC/EUR,57355.2,57355.3,0.13392169,0.02405993,-1401.668,7.263,963.579
2026-02-22T14:18:11.782056+00:00,1771769891782.006,2026-02-22T14:18:13.182205Z,1771769893182.205,BTC/EUR,57355.2,57355.3,0.0148,0.02405993,-1400.199,8.731,1631.549
2026-02-22T14:18:11.782128+00:00,1771769891782.115,2026-02-22T14:18:13.182322Z,1771769893182.322,BTC/EUR,57355.2,57355.3,0.0148,0.05569752,-1400.207,8.723,1631.658
2026-02-22T14:18:11.789584+00:00,1771769891789.556,2026-02-22T14:18:13.182322Z,1771769893182.322,BTC/EUR,57353.9,57355.3,0.11912439,0.05569752,-1392.766,16.165,1639.099
2026-02-22T14:18:11.790947+00:00,1771769891790.925,2026-02-22T14:18:13.190572Z,1771769893190.572,BTC/EUR,57353.9,57355.2,0.11912439,0.03163759,-1399.647,9.283,1640.468
2026-02-22T14:18:11.790988+00:00,1771769891790.978,2026-02-22T14:18:13.190800Z,1771769893190.800,BTC/EUR,57354.3,57355.2,0.0148,0.03163759,-1399.822,9.108,1640.521
2026-02-22T14:18:11.791009+00:00,1771769891791.002,2026-02-22T14:18:13.190572Z,1771769893190.572,BTC/EUR,57353.9,57355.2,0.11912439,0.03163759,-1399.570,9.361,1640.545
2026-02-22T14:18:11.797021+00:00,1771769891797.004,2026-02-22T14:18:13.192774Z,1771769893192.774,BTC/EUR,57354.4,57355.2,0.11912335,0.03163759,-1395.770,13.161,1646.547
2026-02-22T14:18:11.797050+00:00,1771769891797.043,2026-02-22T14:18:13.194471Z,1771769893194.471,BTC/EUR,57353.9,57355.2,0.11912439,0.03163759,-1397.428,11.503,1646.586
2026-02-22T14:18:11.799259+00:00,1771769891799.242,2026-02-22T14:18:13.200544Z,1771769893200.544,BTC/EUR,57353.9,57355.2,0.11912439,0.03147562,-1401.302,7.628,1648.785
